-2.601699273334394547e+03,-2.972771837410527951e+03,-4.697506255332549472e+02,-3.403880275982970488e+03,-1.069470741138080257e+03,-2.893204252649539740e+03,-2.845469957513612371e+03,-6.809119528367037901e+02,-5.003938037685726670e+01,-2.756813581530058855e+03,-2.883237545832687829e+03,1.546917216084905533e+01,-2.759223658969297958e+03,-1.899445182623630899e+02,-1.033709972711603996e+03,-2.678488068087848660e+03,-2.639463695641313279e+03,-4.369971576148565759e+02,-3.511740511131192761e+03,-2.871869824527578203e+03,-2.985100429246746444e+03,-3.228610791966863417e+03,-2.188986654273632212e+03,-9.807241412073353786e+02,-6.581938021901765978e+02,-2.229980927787787095e+03,-3.645592756517713497e+03,-2.795133601587211160e+03,-2.928357357488627031e+02,-2.228260560290767899e+03,-1.389003596075752682e+02,-2.182994728200820191e+03,-2.817082503295864058e+02,-2.440626005666418223e+03,-4.458504790293533802e+02,-1.697868914958433379e+03,-2.643445945350164948e+03,-2.315685585674686081e+03,-7.510913465910869036e+02,-3.418867990518427177e+03,-3.132512393465452533e+03,-2.203175410230703619e+03
-1.783125856139568441e+03,-1.826827831714844706e+03,-3.904822109661058676e+02,-1.875010172956861197e+03,-7.426277432179883817e+02,-1.861355712518379050e+03,-1.788647396331168238e+03,-4.785228252049201387e+02,-1.145881817385170223e+02,-1.735615672283561935e+03,-1.742816909421343325e+03,-6.463617923286874145e+01,-1.718516269205915705e+03,-2.009718515981971052e+02,-7.612024796236652264e+02,-1.642284829969006296e+03,-1.665266622808939246e+03,-3.621634732227792597e+02,-1.664357008870532354e+03,-1.598295944381319259e+03,-1.509428524931836591e+03,-1.367381229357579286e+03,-1.327957073085635102e+03,-5.970516490570120141e+02,-5.116507332425347840e+02,-1.363492525712031465e+03,-1.331854619920302184e+03,-1.345287686773663381e+03,-2.708258829475325911e+02,-1.335420197258220014e+03,-1.660630737333098352e+02,-1.283796150081001770e+03,-2.610808252743532307e+02,-1.338700300035607370e+03,-3.510972724737356430e+02,-1.032690146128073366e+03,-1.342396591688318495e+03,-1.323355536649830810e+03,-5.660271583653717471e+02,-1.295508578065864413e+03,-1.346520532675091772e+03,-1.303854150841653563e+03
-8.185734171948255380e+02,-1.145944005695685973e+03,-1.792684145671490796e+02,-1.528870103026110883e+03,-4.268429979200923867e+02,-1.031848540131163418e+03,-1.056822561182448908e+03,-3.023891276317837082e+02,-3.545119863834023732e+01,-1.021197909246498853e+03,-1.140420636411336091e+03,-1.989464860628218545e+01,-1.040707389763382253e+03,-8.897266666416605574e+01,-3.725074930879388830e+02,-1.036203238118845547e+03,-9.741970728323724416e+02,-1.748336843920773447e+02,-1.847383502260660634e+03,-1.273573880146259171e+03,-1.475671904314909170e+03,-1.861229562609282311e+03,-8.610295811879989287e+02,-4.836724921503242172e+02,-2.465430689476415012e+02,-8.664884020757543794e+02,-2.313738136597408356e+03,-1.449845914813548916e+03,-1.220098528013300978e+02,-8.928403630325483391e+02,-7.283728587426540457e+01,-8.991985781198179666e+02,-1.206274250552331893e+02,-1.101925705630811080e+03,-1.947532065556176804e+02,-7.651787688303595587e+02,-1.301049353661843270e+03,-9.923300490248564074e+02,-2.850641882257144744e+02,-2.123359412452563447e+03,-1.785991860790366673e+03,-8.993212593890525568e+02
