-4.533287644617188583e+00,-4.817504793021128329e+00,-4.522161711336078582e+00,-4.628165272932633023e+00,-4.701141930551829162e+00,-4.654077370525957491e+00,-4.561247747282159537e+00,-4.609720050171427275e+00,-4.694937151275802023e+00,-4.680632685573851148e+00
-3.141638919066112035e+00,-3.411359263956928789e+00,-3.099306372609737181e+00,-3.246633932110510212e+00,-3.326035918238543054e+00,-3.270686050859030747e+00,-3.185734118302415041e+00,-3.218726506440043877e+00,-3.300401093396276853e+00,-3.287484554291224104e+00
-1.391648725551078547e+00,-1.406145529064198207e+00,-1.422855338726341845e+00,-1.381531340822124143e+00,-1.375106012313284554e+00,-1.383391319666928077e+00,-1.375513628979744274e+00,-1.390993543731383175e+00,-1.394536057879526059e+00,-1.393148131282628599e+00
