5.000000000000000000e+02
5.000000000000000000e+02
1.070000000000000000e+02
5.000000000000000000e+02
1.960000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
1.360000000000000000e+02
3.400000000000000000e+01
5.000000000000000000e+02
5.000000000000000000e+02
1.900000000000000000e+01
5.000000000000000000e+02
6.300000000000000000e+01
2.210000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
1.100000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
2.170000000000000000e+02
1.890000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
1.000000000000000000e+02
5.000000000000000000e+02
6.400000000000000000e+01
5.000000000000000000e+02
1.010000000000000000e+02
5.000000000000000000e+02
1.330000000000000000e+02
3.810000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
2.010000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
